StateWellNumber,County,AquiferCode,WellDepth,Date,Time,SampleNumber,EntityId,LabId,ReliabilityId,CollectionRemarks,LatitudeDD,LongitudeDD,ParameterCode,ParameterDescription,ParameterFlag,ParameterValue,ParameterUnit,PlusMinus
3463503,Cherokee,124CRRZ,153,5/13/1998,1245,1,1,23,7,Analysis Balanced.  ,32.060834,-95.181944,1020,"BORON, DISSOLVED (UG/L AS B)",,117,ug/L,
3463503,Cherokee,124CRRZ,153,4/10/2002,911,1,1,23,7,Analysis Balanced.  ,32.060834,-95.181944,1020,"BORON, DISSOLVED (UG/L AS B)",,172,ug/L,
3464402,Cherokee,124WLCX,425,5/16/2006,945,1,1,24,7,Analysis Balanced.  ,32.071944,-95.107778,1020,"BORON, DISSOLVED (UG/L AS B)",,304,ug/L,
3464402,Cherokee,124WLCX,425,9/11/2009,1010,1,1,23,7,Analysis Balanced.  ,32.071944,-95.107778,1020,"BORON, DISSOLVED (UG/L AS B)",,310,ug/L,
3464402,Cherokee,124WLCX,425,4/18/2014,845,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,32.071944,-95.107778,1020,"BORON, DISSOLVED (UG/L AS B)",,283,ug/L,
3464403,Cherokee,124WLCX,832,5/13/1998,942,1,1,23,7,Analysis Balanced.  ,32.050556,-95.108612,1020,"BORON, DISSOLVED (UG/L AS B)",,470,ug/L,
3464403,Cherokee,124WLCX,832,4/9/2002,1050,1,1,23,7,Analysis Balanced.  ,32.050556,-95.108612,1020,"BORON, DISSOLVED (UG/L AS B)",,611,ug/L,
3464403,Cherokee,124WLCX,832,5/16/2006,850,1,1,24,7,Analysis Balanced.  ,32.050556,-95.108612,1020,"BORON, DISSOLVED (UG/L AS B)",,546,ug/L,
3464403,Cherokee,124WLCX,832,9/11/2009,920,1,1,23,7,Analysis Balanced.  ,32.050556,-95.108612,1020,"BORON, DISSOLVED (UG/L AS B)",,540,ug/L,
3464403,Cherokee,124WLCX,832,4/18/2014,937,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,32.050556,-95.108612,1020,"BORON, DISSOLVED (UG/L AS B)",,502,ug/L,
3464502,Cherokee,124WLCX,427,5/13/1998,1046,1,1,23,7,Analysis Balanced.  ,32.071944,-95.048611,1020,"BORON, DISSOLVED (UG/L AS B)",,379,ug/L,
3464502,Cherokee,124WLCX,427,4/23/2002,840,1,1,23,7,Analysis Balanced.  ,32.071944,-95.048611,1020,"BORON, DISSOLVED (UG/L AS B)",,505,ug/L,
3464502,Cherokee,124WLCX,427,5/15/2006,1556,1,1,24,7,Analysis Balanced.  ,32.071944,-95.048611,1020,"BORON, DISSOLVED (UG/L AS B)",,452,ug/L,
3464502,Cherokee,124WLCX,427,9/10/2009,815,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,32.071944,-95.048611,1020,"BORON, DISSOLVED (UG/L AS B)",,416,ug/L,
3464502,Cherokee,124WLCX,427,4/17/2014,1320,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,32.071944,-95.048611,1020,"BORON, DISSOLVED (UG/L AS B)",,398,ug/L,
3709104,Cherokee,124CRRZ,135,5/14/1998,1510,1,1,23,7,Analysis Balanced.  ,31.8622222,-94.9885,1020,"BORON, DISSOLVED (UG/L AS B)",<,10,ug/L,
3709104,Cherokee,124CRRZ,135,4/11/2002,1108,1,1,23,7,Analysis Balanced.  ,31.8622222,-94.9885,1020,"BORON, DISSOLVED (UG/L AS B)",,175,ug/L,
3709104,Cherokee,124CRRZ,135,5/17/2006,1339,1,1,24,7,Analysis Unbalanced.  ,31.8622222,-94.9885,1020,"BORON, DISSOLVED (UG/L AS B)",<,100,ug/L,
3709104,Cherokee,124CRRZ,135,9/11/2009,830,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.8622222,-94.9885,1020,"BORON, DISSOLVED (UG/L AS B)",<,51,ug/L,
3709104,Cherokee,124CRRZ,135,5/6/2014,1035,1,1,23,7,Analysis Unbalanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.8622222,-94.9885,1020,"BORON, DISSOLVED (UG/L AS B)",<,50,ug/L,
3709104,Cherokee,124CRRZ,135,6/12/2018,1250,1,1,23,7,Analysis Unbalanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.8622222,-94.9885,1020,"BORON, DISSOLVED (UG/L AS B)",<,50,ug/L,
3806408,Cherokee,124CRRZ,707,5/11/1998,1620,1,1,23,7,Analysis Balanced.  ,31.918055,-95.362501,1020,"BORON, DISSOLVED (UG/L AS B)",,30,ug/L,
3806408,Cherokee,124CRRZ,707,3/29/2002,904,1,1,23,7,Analysis Balanced.  ,31.918055,-95.362501,1020,"BORON, DISSOLVED (UG/L AS B)",,139,ug/L,
3806501,Cherokee,124CRRZ,788,5/17/2006,1130,1,1,24,7,Analysis Balanced.  ,31.957223,-95.294167,1020,"BORON, DISSOLVED (UG/L AS B)",,210,ug/L,
3806501,Cherokee,124CRRZ,788,9/9/2009,1015,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.957223,-95.294167,1020,"BORON, DISSOLVED (UG/L AS B)",,197,ug/L,
3806501,Cherokee,124CRRZ,788,4/17/2014,1052,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.957223,-95.294167,1020,"BORON, DISSOLVED (UG/L AS B)",,198,ug/L,
3806603,Cherokee,124CRRZ,700,5/12/1998,1135,1,1,23,7,Analysis Balanced.  ,31.9498611,-95.2670028,1020,"BORON, DISSOLVED (UG/L AS B)",,187,ug/L,
3806603,Cherokee,124CRRZ,700,3/28/2002,1532,1,1,23,7,Analysis Balanced.  ,31.9498611,-95.2670028,1020,"BORON, DISSOLVED (UG/L AS B)",,322,ug/L,
3806603,Cherokee,124CRRZ,700,9/9/2009,920,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.9498611,-95.2670028,1020,"BORON, DISSOLVED (UG/L AS B)",,228,ug/L,
3806603,Cherokee,124CRRZ,700,5/8/2014,1040,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.9498611,-95.2670028,1020,"BORON, DISSOLVED (UG/L AS B)",,275,ug/L,
3806603,Cherokee,124CRRZ,700,6/12/2018,850,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.9498611,-95.2670028,1020,"BORON, DISSOLVED (UG/L AS B)",,261,ug/L,
3806604,Cherokee,124CRRZ,720,3/16/1993,1520,1,1,1,7,Analysis Balanced.  ,31.956945,-95.260834,1020,"BORON, DISSOLVED (UG/L AS B)",,390,ug/L,
3807409,Cherokee,124CRRZ,720,5/17/2006,1045,1,1,24,7,Analysis Balanced.  ,31.957223,-95.238611,1020,"BORON, DISSOLVED (UG/L AS B)",,272,ug/L,
3808108,Cherokee,124WLCX,912,5/12/1998,1515,1,1,23,7,Analysis Balanced.  ,31.9731556,-95.0953889,1020,"BORON, DISSOLVED (UG/L AS B)",,458,ug/L,
3808108,Cherokee,124WLCX,912,4/8/2002,1438,1,1,23,7,Analysis Balanced.  ,31.9731556,-95.0953889,1020,"BORON, DISSOLVED (UG/L AS B)",,600,ug/L,
3808108,Cherokee,124WLCX,912,5/11/2006,1345,1,1,24,7,Analysis Balanced.  ,31.9731556,-95.0953889,1020,"BORON, DISSOLVED (UG/L AS B)",,788,ug/L,
3808108,Cherokee,124WLCX,912,9/10/2009,940,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.9731556,-95.0953889,1020,"BORON, DISSOLVED (UG/L AS B)",,522,ug/L,
3808108,Cherokee,124WLCX,912,4/17/2014,1412,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.9731556,-95.0953889,1020,"BORON, DISSOLVED (UG/L AS B)",,486,ug/L,
3808108,Cherokee,124WLCX,912,6/12/2018,1000,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.9731556,-95.0953889,1020,"BORON, DISSOLVED (UG/L AS B)",,519,ug/L,
3814509,Cherokee,124CRRZ,490,5/14/1998,1015,1,1,23,7,Analysis Balanced.  ,31.814723,-95.307778,1020,"BORON, DISSOLVED (UG/L AS B)",,52,ug/L,
3814509,Cherokee,124CRRZ,490,4/10/2002,1655,1,1,23,7,Analysis Balanced.  ,31.814723,-95.307778,1020,"BORON, DISSOLVED (UG/L AS B)",,132,ug/L,
3815502,Cherokee,124CRRZ,429,5/14/1998,1343,1,1,23,7,Analysis Balanced.  ,31.8020056,-95.1787889,1020,"BORON, DISSOLVED (UG/L AS B)",,206,ug/L,
3815502,Cherokee,124CRRZ,429,4/10/2002,1353,1,1,23,7,Analysis Balanced.  ,31.8020056,-95.1787889,1020,"BORON, DISSOLVED (UG/L AS B)",,321,ug/L,
3815502,Cherokee,124CRRZ,429,5/16/2006,1106,1,1,24,7,Analysis Balanced.  ,31.8020056,-95.1787889,1020,"BORON, DISSOLVED (UG/L AS B)",,274,ug/L,
3815502,Cherokee,124CRRZ,429,9/10/2009,1055,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.8020056,-95.1787889,1020,"BORON, DISSOLVED (UG/L AS B)",,245,ug/L,
3815502,Cherokee,124CRRZ,429,5/6/2014,1145,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.8020056,-95.1787889,1020,"BORON, DISSOLVED (UG/L AS B)",,139,ug/L,
3815502,Cherokee,124CRRZ,429,6/12/2018,1115,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.8020056,-95.1787889,1020,"BORON, DISSOLVED (UG/L AS B)",,284,ug/L,
3815604,Cherokee,124CRRZ,550,8/2/1949,0,1,3,2,3,Analysis Balanced.  ,31.808612,-95.156945,1020,"BORON, DISSOLVED (UG/L AS B)",,390,ug/L,
3824707,Cherokee,124CRRZ,703,6/5/1984,0,1,2,1,,Analysis Balanced.  distriobution,31.630278,-95.085,1020,"BORON, DISSOLVED (UG/L AS B)",<,10,ug/L,
3824804,Cherokee,124CRRZ,614,4/11/2002,1343,1,1,23,7,Analysis Balanced.  ,31.6522694,-95.0751583,1020,"BORON, DISSOLVED (UG/L AS B)",,401,ug/L,
3824804,Cherokee,124CRRZ,614,5/16/2006,1348,1,1,24,7,Analysis Balanced.  ,31.6522694,-95.0751583,1020,"BORON, DISSOLVED (UG/L AS B)",,365,ug/L,
3824804,Cherokee,124CRRZ,614,9/10/2009,1335,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.6522694,-95.0751583,1020,"BORON, DISSOLVED (UG/L AS B)",,369,ug/L,
3824804,Cherokee,124CRRZ,614,5/6/2014,857,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.6522694,-95.0751583,1020,"BORON, DISSOLVED (UG/L AS B)",,373,ug/L,
3824804,Cherokee,124CRRZ,614,6/12/2018,1400,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.6522694,-95.0751583,1020,"BORON, DISSOLVED (UG/L AS B)",,398,ug/L,
3824806,Cherokee,124CRRZ,585,5/14/1998,1633,1,1,23,7,Analysis Balanced.  ,31.6561667,-95.0806111,1020,"BORON, DISSOLVED (UG/L AS B)",,303,ug/L,
7624801,Dimmit,124CRRZ,140,9/18/1990,1150,1,1,1,7,Analysis Balanced.  ,28.6466667,-100.0458333,1020,"BORON, DISSOLVED (UG/L AS B)",,3960,ug/L,
7624903,Dimmit,124WLCX,,10/14/1997,1300,1,1,23,7,Analysis Balanced.  Discharge at dirt tank.,28.626111,-100.025555,1020,"BORON, DISSOLVED (UG/L AS B)",,26450,ug/L,
7640401,Dimmit,124CZWX,400,10/7/1997,1055,1,1,23,7,Analysis Balanced.  Pumping on arriv.install FOWH,28.447778,-100.102223,1020,"BORON, DISSOLVED (UG/L AS B)",,5033,ug/L,
7640401,Dimmit,124CZWX,400,5/17/2002,1004,1,1,23,7,Analysis Balanced.  ,28.447778,-100.102223,1020,"BORON, DISSOLVED (UG/L AS B)",,3730,ug/L,
7640401,Dimmit,124CZWX,400,5/17/2006,1455,1,1,24,7,Analysis Balanced.  faucet after storage tank,28.447778,-100.102223,1020,"BORON, DISSOLVED (UG/L AS B)",,5060,ug/L,
7648401,Dimmit,124WLCX,246,9/25/1990,1200,1,1,1,7,Analysis Balanced.  ,28.307223,-100.108056,1020,"BORON, DISSOLVED (UG/L AS B)",,1100,ug/L,
7648801,Dimmit,124CRRZ,55,7/11/1973,0,1,1,1,3,"Analysis Balanced.  on 15 min., discharge pipe",28.2758333,-100.0736111,1020,"BORON, DISSOLVED (UG/L AS B)",,700,ug/L,
7648801,Dimmit,124CRRZ,55,7/22/2014,1415,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.2758333,-100.0736111,1020,"BORON, DISSOLVED (UG/L AS B)",,417,ug/L,
7648802,Dimmit,124CRRZ,120,9/25/1990,1020,1,1,1,7,"Analysis Balanced.  installed FOD, after 30 min",28.2725,-100.0677778,1020,"BORON, DISSOLVED (UG/L AS B)",,290,ug/L,
7648802,Dimmit,124CRRZ,120,9/16/1997,1230,1,1,23,7,Analysis Balanced.  Faucet in wellhouse.,28.2725,-100.0677778,1020,"BORON, DISSOLVED (UG/L AS B)",,212.4,ug/L,
7648802,Dimmit,124CRRZ,120,5/14/2002,1058,1,1,23,7,Analysis Balanced.  faucet in well house,28.2725,-100.0677778,1020,"BORON, DISSOLVED (UG/L AS B)",,591,ug/L,
7648802,Dimmit,124CRRZ,120,5/14/2009,1007,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.2725,-100.0677778,1020,"BORON, DISSOLVED (UG/L AS B)",,322,ug/L,
7648802,Dimmit,124CRRZ,120,7/22/2014,1535,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.2725,-100.0677778,1020,"BORON, DISSOLVED (UG/L AS B)",,218,ug/L,
7648803,Dimmit,124WLCX,156,4/14/1998,1218,1,1,23,7,Analysis Balanced.  ,28.284167,-100.047778,1020,"BORON, DISSOLVED (UG/L AS B)",,394.3,ug/L,
7648805,Dimmit,124CRRZ,297,5/14/2009,1101,1,1,23,1,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.281389,-100.079722,1020,"BORON, DISSOLVED (UG/L AS B)",,339,ug/L,
7648806,Dimmit,124CRRZ,300,5/14/2009,909,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.275833,-100.070278,1020,"BORON, DISSOLVED (UG/L AS B)",,451,ug/L,
7656101,Dimmit,124WLCX,205,5/14/2002,1215,1,1,23,7,"Analysis Balanced.  POA, from discharge pipe",28.242778,-100.108612,1020,"BORON, DISSOLVED (UG/L AS B)",,1560,ug/L,
7717803,Dimmit,124CZWX,450,3/27/1969,0,1,1,1,3,Analysis Balanced.  ,28.631944,-99.957778,1020,"BORON, DISSOLVED (UG/L AS B)",,700,ug/L,
7718704,Dimmit,124CRRZ,1022,3/13/1969,0,1,1,1,3,Analysis Balanced.  ,28.6341083,-99.8564583,1020,"BORON, DISSOLVED (UG/L AS B)",,200,ug/L,
7718704,Dimmit,124CRRZ,1022,4/15/1998,918,1,1,23,7,Analysis Balanced.  ,28.6341083,-99.8564583,1020,"BORON, DISSOLVED (UG/L AS B)",,212.9,ug/L,
7718704,Dimmit,124CRRZ,1022,5/29/2002,1136,1,1,23,7,Analysis Balanced.  ,28.6341083,-99.8564583,1020,"BORON, DISSOLVED (UG/L AS B)",,290,ug/L,
7718704,Dimmit,124CRRZ,1022,5/16/2006,1525,1,1,24,7,Analysis Balanced.  installed faucet at well,28.6341083,-99.8564583,1020,"BORON, DISSOLVED (UG/L AS B)",,189,ug/L,
7718704,Dimmit,124CRRZ,1022,7/14/2010,957,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.6341083,-99.8564583,1020,"BORON, DISSOLVED (UG/L AS B)",,150,ug/L,
7718704,Dimmit,124CRRZ,1022,8/14/2018,1200,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.6341083,-99.8564583,1020,"BORON, DISSOLVED (UG/L AS B)",,137,ug/L,
7718710,Dimmit,124CRRZ,992,3/13/1969,0,1,1,1,3,Analysis Balanced.  ,28.630555,-99.844445,1020,"BORON, DISSOLVED (UG/L AS B)",,300,ug/L,
7718710,Dimmit,124CRRZ,992,9/18/1990,1415,1,1,1,7,Analysis Balanced.  ,28.630555,-99.844445,1020,"BORON, DISSOLVED (UG/L AS B)",,250,ug/L,
7718714,Dimmit,124CRRZ,960,6/16/2011,0,1,7,23,3,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.626389,-99.841667,1020,"BORON, DISSOLVED (UG/L AS B)",,3020,ug/L,
7718802,Dimmit,124CRRZ,1171,7/11/1973,0,1,1,1,3,Analysis Balanced.  ,28.641667,-99.815278,1020,"BORON, DISSOLVED (UG/L AS B)",,200,ug/L,
7718904,Dimmit,124CRRZ,1273,9/27/1990,1310,1,1,1,7,Analysis Unbalanced.  ,28.628611,-99.760001,1020,"BORON, DISSOLVED (UG/L AS B)",,280,ug/L,
7718904,Dimmit,124CRRZ,1273,4/15/1998,1111,1,1,23,7,Analysis Unbalanced.  ,28.628611,-99.760001,1020,"BORON, DISSOLVED (UG/L AS B)",,261.3,ug/L,
7718904,Dimmit,124CRRZ,1273,5/28/2002,1453,1,1,23,7,Analysis Balanced.  ,28.628611,-99.760001,1020,"BORON, DISSOLVED (UG/L AS B)",,383,ug/L,
7719803,Dimmit,124CRRZ,1307,4/24/1969,0,1,1,1,3,Analysis Balanced.  2080 gpm,28.641667,-99.699167,1020,"BORON, DISSOLVED (UG/L AS B)",,300,ug/L,
7719804,Dimmit,124CRRZ,1300,4/23/1969,0,1,1,1,3,Analysis Balanced.  370 gpm,28.638334,-99.702501,1020,"BORON, DISSOLVED (UG/L AS B)",,300,ug/L,
7719810,Dimmit,124CRRZ,1333,9/26/1990,1130,1,1,1,7,Analysis Unbalanced.  ,28.625833,-99.667222,1020,"BORON, DISSOLVED (UG/L AS B)",,300,ug/L,
7725205,Dimmit,124CRRZ,325,9/20/1990,1430,1,1,1,7,Analysis Balanced.  ,28.613889,-99.936389,1020,"BORON, DISSOLVED (UG/L AS B)",,1000,ug/L,
7725608,Dimmit,124CRRZ,,5/24/2011,0,1,7,23,3,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.578611,-99.884167,1020,"BORON, DISSOLVED (UG/L AS B)",,266,ug/L,
7725916,Dimmit,124CZWX,368,4/14/1998,1648,1,1,23,7,Analysis Balanced.  ,28.536667,-99.878055,1020,"BORON, DISSOLVED (UG/L AS B)",,351.3,ug/L,
7725916,Dimmit,124CZWX,368,5/15/2002,1716,1,1,23,7,Analysis Balanced.  ,28.536667,-99.878055,1020,"BORON, DISSOLVED (UG/L AS B)",,354,ug/L,
7726117,Dimmit,124CRRZ,,9/4/2012,1830,1,7,23,14,Analysis Balanced.  Undocumented sample collection,28.589445,-99.852778,1020,"BORON, DISSOLVED (UG/L AS B)",,166,ug/L,
7726416,Dimmit,124CRRZ,383,4/2/1969,0,1,1,1,3,Analysis Balanced.  434 gpm,28.555278,-99.850556,1020,"BORON, DISSOLVED (UG/L AS B)",,300,ug/L,
7726417,Dimmit,124CRRZ,720,9/4/2012,1800,1,7,23,14,Analysis Balanced.  Undocumented sample collection,28.560834,-99.846111,1020,"BORON, DISSOLVED (UG/L AS B)",,251,ug/L,
7726419,Dimmit,124CZWX,557,4/4/1969,0,1,1,1,3,"Analysis Balanced.  2 hrs, end of discharge pipe",28.550834,-99.838056,1020,"BORON, DISSOLVED (UG/L AS B)",,400,ug/L,
7726422,Dimmit,124CRRZ,312,4/3/1969,0,1,1,1,3,"Analysis Balanced.  End of discharge, after 1 hr.",28.551945,-99.853056,1020,"BORON, DISSOLVED (UG/L AS B)",,200,ug/L,
7726424,Dimmit,124CRRZ,315,9/25/1990,1815,1,1,1,7,Analysis Balanced.  ,28.548889,-99.855278,1020,"BORON, DISSOLVED (UG/L AS B)",,340,ug/L,
7726430,Dimmit,124CRRZ,300,5/16/2002,1248,1,1,23,7,Analysis Balanced.  ,28.5738889,-99.8583333,1020,"BORON, DISSOLVED (UG/L AS B)",,352,ug/L,
7726430,Dimmit,124CRRZ,300,5/17/2006,1220,1,1,24,7,Analysis Balanced.  collected from faucet at well,28.5738889,-99.8583333,1020,"BORON, DISSOLVED (UG/L AS B)",,210,ug/L,
7726430,Dimmit,124CRRZ,300,7/14/2010,1337,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.5738889,-99.8583333,1020,"BORON, DISSOLVED (UG/L AS B)",,267,ug/L,
7726431,Dimmit,124CRRZ,455,5/3/2018,1015,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.5713111,-99.8579694,1020,"BORON, DISSOLVED (UG/L AS B)",,238,ug/L,
7726604,Dimmit,124CRRZ,850,2/6/1969,0,1,1,1,3,"Analysis Balanced.  Discharge @undr grnd,1400 GPM",28.560834,-99.766944,1020,"BORON, DISSOLVED (UG/L AS B)",,200,ug/L,
7726610,Dimmit,124CRRZ,841,9/18/1990,1210,1,1,1,7,Analysis Balanced.  ,28.548889,-99.758334,1020,"BORON, DISSOLVED (UG/L AS B)",,290,ug/L,
7726611,Dimmit,124CRRZ,768,9/15/1997,1545,1,1,23,7,Analysis Balanced.  Faucet on discharge.,28.5483833,-99.7837306,1020,"BORON, DISSOLVED (UG/L AS B)",,192.2,ug/L,
7726611,Dimmit,124CRRZ,768,5/13/2002,1510,1,1,23,7,Analysis Balanced.  ,28.5483833,-99.7837306,1020,"BORON, DISSOLVED (UG/L AS B)",,404,ug/L,
7726611,Dimmit,124CRRZ,768,7/15/2010,950,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.5483833,-99.7837306,1020,"BORON, DISSOLVED (UG/L AS B)",,232,ug/L,
7726611,Dimmit,124CRRZ,768,5/3/2018,845,1,1,23,7,Analysis Balanced.  faucet at well; pumping time 07:45,28.5483833,-99.7837306,1020,"BORON, DISSOLVED (UG/L AS B)",,242,ug/L,
7726614,Dimmit,124CRRZ,800,5/17/2006,855,1,1,24,7,Analysis Balanced.  collected from faucet at well,28.546945,-99.783611,1020,"BORON, DISSOLVED (UG/L AS B)",,253,ug/L,
7726615,Dimmit,124CRRZ,700,6/14/2011,0,1,7,23,3,Analysis Balanced.  ,28.555278,-99.751945,1020,"BORON, DISSOLVED (UG/L AS B)",,241,ug/L,
7726717,Dimmit,124CRRZ,250,4/10/1969,0,1,1,1,3,Analysis Balanced.  ,28.538611,-99.851945,1020,"BORON, DISSOLVED (UG/L AS B)",,300,ug/L,
7726817,Dimmit,124CRRZ,536,5/17/2006,1015,1,1,24,7,Analysis Balanced.  collected from faucet at well,28.5014028,-99.8313639,1020,"BORON, DISSOLVED (UG/L AS B)",,525,ug/L,
7726817,Dimmit,124CRRZ,536,7/14/2010,1442,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.5014028,-99.8313639,1020,"BORON, DISSOLVED (UG/L AS B)",,404,ug/L,
7726817,Dimmit,124CRRZ,536,5/3/2018,1130,1,1,23,7,Analysis Balanced.  faucet at well; pumping time 11:02,28.5014028,-99.8313639,1020,"BORON, DISSOLVED (UG/L AS B)",,482,ug/L,
7727112,Dimmit,124CRRZ,1069,7/3/1969,0,1,1,1,3,Analysis Balanced.  925 gpm,28.5875,-99.746389,1020,"BORON, DISSOLVED (UG/L AS B)",,200,ug/L,
7727304,Dimmit,124CRRZ,1363,5/29/2002,1342,1,1,23,7,Analysis Balanced.  ,28.616667,-99.658612,1020,"BORON, DISSOLVED (UG/L AS B)",,326,ug/L,
7727304,Dimmit,124CRRZ,1363,5/16/2006,1035,1,1,24,7,Analysis Balanced.  collected from faucet at well,28.616667,-99.658612,1020,"BORON, DISSOLVED (UG/L AS B)",,222,ug/L,
7727305,Dimmit,124CRRZ,1236,4/11/1969,0,1,1,1,3,Analysis Balanced.  ,28.595834,-99.661945,1020,"BORON, DISSOLVED (UG/L AS B)",,300,ug/L,
7727305,Dimmit,124CRRZ,1236,9/26/1990,1400,1,1,1,7,Analysis Balanced.  ,28.595834,-99.661945,1020,"BORON, DISSOLVED (UG/L AS B)",,430,ug/L,
7727504,Dimmit,124CRRZ,1176,9/22/1997,1615,1,1,23,7,Analysis Balanced.  Faucet on wellhead.,28.574722,-99.669167,1020,"BORON, DISSOLVED (UG/L AS B)",,232,ug/L,
7727504,Dimmit,124CRRZ,1176,5/15/2002,952,1,1,23,7,Analysis Balanced.  ,28.574722,-99.669167,1020,"BORON, DISSOLVED (UG/L AS B)",,413,ug/L,
7727504,Dimmit,124CRRZ,1176,5/16/2006,1145,1,1,24,7,Analysis Balanced.  collected from faucet at well,28.574722,-99.669167,1020,"BORON, DISSOLVED (UG/L AS B)",,242,ug/L,
7727702,Dimmit,124CRRZ,866,9/27/1990,1110,1,1,1,7,Analysis Unbalanced.  ,28.538334,-99.726389,1020,"BORON, DISSOLVED (UG/L AS B)",,340,ug/L,
7728503,Dimmit,124CRRZ,1500,4/11/1969,0,1,1,1,3,Analysis Balanced.  ,28.5755556,-99.5713889,1020,"BORON, DISSOLVED (UG/L AS B)",,300,ug/L,
7728503,Dimmit,124CRRZ,1500,9/17/1990,1250,1,1,1,7,Analysis Balanced.  ,28.5755556,-99.5713889,1020,"BORON, DISSOLVED (UG/L AS B)",,490,ug/L,
7728506,Dimmit,124CRRZ,1508,9/18/1997,1550,1,1,23,7,Analysis Balanced.  Faucet on discharge.,28.564,-99.5667583,1020,"BORON, DISSOLVED (UG/L AS B)",,223.5,ug/L,
7728506,Dimmit,124CRRZ,1508,5/13/2002,1339,1,1,23,7,Analysis Balanced.  ,28.564,-99.5667583,1020,"BORON, DISSOLVED (UG/L AS B)",,328,ug/L,
