StateWellNumber,County,AquiferCode,WellDepth,Date,Time,SampleNumber,EntityId,LabId,ReliabilityId,CollectionRemarks,LatitudeDD,LongitudeDD,ParameterCode,ParameterDescription,ParameterFlag,ParameterValue,ParameterUnit,PlusMinus
7648803,Dimmit,124WLCX,156,4/14/1998,1218,1,1,23,7,Analysis Balanced.  ,28.284167,-100.047778,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,272,mg/L,
7648804,Dimmit,124WLCX,165,5/25/1994,1400,1,1,1,7,Analysis Balanced.  ,28.262778,-100.064167,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,126,mg/L,
7648806,Dimmit,124CRRZ,300,5/14/2009,909,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.275833,-100.070278,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,171,mg/L,
7656101,Dimmit,124WLCX,205,5/14/2002,1215,1,1,23,7,"Analysis Balanced.  POA, from discharge pipe",28.242778,-100.108612,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,79.3,mg/L,
7718704,Dimmit,124CRRZ,1022,4/15/1998,918,1,1,23,7,Analysis Balanced.  ,28.6341083,-99.8564583,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,23,mg/L,
7718704,Dimmit,124CRRZ,1022,5/29/2002,1136,1,1,23,7,Analysis Balanced.  ,28.6341083,-99.8564583,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,24.4,mg/L,
7718704,Dimmit,124CRRZ,1022,5/16/2006,1525,1,1,24,7,Analysis Balanced.  installed faucet at well,28.6341083,-99.8564583,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,22,mg/L,
7718704,Dimmit,124CRRZ,1022,7/14/2010,957,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.6341083,-99.8564583,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,23,mg/L,
7718704,Dimmit,124CRRZ,1022,8/14/2018,1200,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.6341083,-99.8564583,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,20.6,mg/L,
7718710,Dimmit,124CRRZ,992,9/18/1990,1415,1,1,1,7,Analysis Balanced.  ,28.630555,-99.844445,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,50,mg/L,
7718904,Dimmit,124CRRZ,1273,9/27/1990,1310,1,1,1,7,Analysis Unbalanced.  ,28.628611,-99.760001,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,41,mg/L,
7718904,Dimmit,124CRRZ,1273,4/15/1998,1111,1,1,23,7,Analysis Unbalanced.  ,28.628611,-99.760001,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,85.1,mg/L,
7718904,Dimmit,124CRRZ,1273,5/28/2002,1453,1,1,23,7,Analysis Balanced.  ,28.628611,-99.760001,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,70.8,mg/L,
7719810,Dimmit,124CRRZ,1333,9/26/1990,1130,1,1,1,7,Analysis Unbalanced.  ,28.625833,-99.667222,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,37,mg/L,
7725205,Dimmit,124CRRZ,325,9/20/1990,1430,1,1,1,7,Analysis Balanced.  ,28.613889,-99.936389,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,129,mg/L,
7725915,Dimmit,124CRRZ,275,5/26/1994,1430,1,1,1,7,Analysis Balanced.  ,28.536667,-99.878055,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,193,mg/L,
7725916,Dimmit,124CZWX,368,4/14/1998,1648,1,1,23,7,Analysis Balanced.  ,28.536667,-99.878055,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,103,mg/L,
7725916,Dimmit,124CZWX,368,5/15/2002,1716,1,1,23,7,Analysis Balanced.  ,28.536667,-99.878055,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,83.8,mg/L,
7726424,Dimmit,124CRRZ,315,9/25/1990,1815,1,1,1,7,Analysis Balanced.  ,28.548889,-99.855278,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,39,mg/L,
7726430,Dimmit,124CRRZ,300,5/16/2002,1248,1,1,23,7,Analysis Balanced.  ,28.5738889,-99.8583333,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,36.7,mg/L,
7726430,Dimmit,124CRRZ,300,5/17/2006,1220,1,1,24,7,Analysis Balanced.  collected from faucet at well,28.5738889,-99.8583333,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,29,mg/L,
7726430,Dimmit,124CRRZ,300,7/14/2010,1337,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.5738889,-99.8583333,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,55.3,mg/L,
7726431,Dimmit,124CRRZ,455,5/3/2018,1015,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.5713111,-99.8579694,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,40.9,mg/L,
7726610,Dimmit,124CRRZ,841,9/18/1990,1210,1,1,1,7,Analysis Balanced.  ,28.548889,-99.758334,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,39,mg/L,
7726611,Dimmit,124CRRZ,768,5/23/1994,1530,1,1,1,7,Analysis Balanced.  ,28.5483833,-99.7837306,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,36,mg/L,
7726611,Dimmit,124CRRZ,768,9/15/1997,1545,1,1,23,7,Analysis Balanced.  Faucet on discharge.,28.5483833,-99.7837306,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,57.3,mg/L,
7726611,Dimmit,124CRRZ,768,5/13/2002,1510,1,1,23,7,Analysis Balanced.  ,28.5483833,-99.7837306,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,55.9,mg/L,
7726611,Dimmit,124CRRZ,768,7/15/2010,950,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.5483833,-99.7837306,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,53.3,mg/L,
7726611,Dimmit,124CRRZ,768,5/3/2018,845,1,1,23,7,Analysis Balanced.  faucet at well; pumping time 07:45,28.5483833,-99.7837306,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,44.2,mg/L,
7726614,Dimmit,124CRRZ,800,5/17/2006,855,1,1,24,7,Analysis Balanced.  collected from faucet at well,28.546945,-99.783611,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,36,mg/L,
7726816,Dimmit,124CRRZ,514,5/24/1994,900,1,1,1,7,Analysis Balanced.  ,28.523333,-99.822222,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,60,mg/L,
7726817,Dimmit,124CRRZ,536,5/17/2006,1015,1,1,24,7,Analysis Balanced.  collected from faucet at well,28.5014028,-99.8313639,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,97,mg/L,
7726817,Dimmit,124CRRZ,536,7/14/2010,1442,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.5014028,-99.8313639,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,114,mg/L,
7726817,Dimmit,124CRRZ,536,5/3/2018,1130,1,1,23,7,Analysis Balanced.  faucet at well; pumping time 11:02,28.5014028,-99.8313639,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,92.4,mg/L,
7727304,Dimmit,124CRRZ,1363,5/29/2002,1342,1,1,23,7,Analysis Balanced.  ,28.616667,-99.658612,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,37,mg/L,
7727304,Dimmit,124CRRZ,1363,5/16/2006,1035,1,1,24,7,Analysis Balanced.  collected from faucet at well,28.616667,-99.658612,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,32,mg/L,
7727305,Dimmit,124CRRZ,1236,9/26/1990,1400,1,1,1,7,Analysis Balanced.  ,28.595834,-99.661945,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,55,mg/L,
7727504,Dimmit,124CRRZ,1176,9/22/1997,1615,1,1,23,7,Analysis Balanced.  Faucet on wellhead.,28.574722,-99.669167,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,30.3,mg/L,
7727504,Dimmit,124CRRZ,1176,5/15/2002,952,1,1,23,7,Analysis Balanced.  ,28.574722,-99.669167,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,36.6,mg/L,
7727504,Dimmit,124CRRZ,1176,5/16/2006,1145,1,1,24,7,Analysis Balanced.  collected from faucet at well,28.574722,-99.669167,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,33,mg/L,
7727702,Dimmit,124CRRZ,866,9/27/1990,1110,1,1,1,7,Analysis Unbalanced.  ,28.538334,-99.726389,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,41,mg/L,
7728503,Dimmit,124CRRZ,1500,9/17/1990,1250,1,1,1,7,Analysis Balanced.  ,28.5755556,-99.5713889,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,659,mg/L,
7728506,Dimmit,124CRRZ,1508,9/18/1997,1550,1,1,23,7,Analysis Balanced.  Faucet on discharge.,28.564,-99.5667583,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,30.2,mg/L,
7728506,Dimmit,124CRRZ,1508,5/13/2002,1339,1,1,23,7,Analysis Balanced.  ,28.564,-99.5667583,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,33.1,mg/L,
7728506,Dimmit,124CRRZ,1508,5/15/2006,1355,1,1,24,7,Analysis Balanced.  collected from faucet at well,28.564,-99.5667583,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,31,mg/L,
7728506,Dimmit,124CRRZ,1508,7/15/2010,1257,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.564,-99.5667583,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,31.9,mg/L,
7728506,Dimmit,124CRRZ,1508,5/2/2018,1500,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.564,-99.5667583,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,31.7,mg/L,
7729201,Dimmit,124CRRZ,1800,4/13/1998,1402,1,1,23,7,Analysis Balanced.  ,28.617778,-99.432222,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,191,mg/L,
7729201,Dimmit,124CRRZ,1800,5/30/2002,1348,1,1,23,7,Analysis Balanced.  ,28.617778,-99.432222,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,289,mg/L,
7733309,Dimmit,124CRRZ,335,9/26/1990,830,1,1,1,7,Analysis Balanced.  ,28.496945,-99.888889,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,107,mg/L,
7733309,Dimmit,124CRRZ,335,4/14/1998,1504,1,1,23,7,Analysis Balanced.  ,28.496945,-99.888889,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,113,mg/L,
7733611,Dimmit,124CRRZ,360,9/26/1990,1650,1,1,1,7,Analysis Unbalanced.  ,28.4533333,-99.9163889,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,118,mg/L,
7733611,Dimmit,124CRRZ,360,5/30/2002,1222,1,1,23,7,Analysis Balanced.  ,28.4533333,-99.9163889,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,89.6,mg/L,
7733617,Dimmit,124CRRZ,300,8/26/2010,1532,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.425,-99.883055,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,89.3,mg/L,
7734204,Dimmit,124CRRZ,670,9/19/1990,1120,1,1,1,7,Analysis Balanced.  ,28.466944,-99.826389,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,190,mg/L,
7734204,Dimmit,124CRRZ,670,4/16/1998,928,1,1,23,7,Analysis Balanced.  ,28.466944,-99.826389,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,198,mg/L,
7734204,Dimmit,124CRRZ,670,5/29/2002,1737,1,1,23,7,Analysis Balanced.  ,28.466944,-99.826389,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,398,mg/L,
7734411,Dimmit,124CRRZ,320,8/26/2010,1437,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.423611,-99.87,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,77.7,mg/L,
7734602,Dimmit,124CRRZ,601,5/25/1994,900,1,1,1,7,Analysis Balanced.  ,28.443056,-99.755278,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,112,mg/L,
7734606,Dimmit,124CRRZ,673,9/18/1990,1035,1,1,1,7,Analysis Balanced.  ,28.4347556,-99.7643222,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,149,mg/L,
7734606,Dimmit,124CRRZ,673,9/17/1997,1650,1,1,23,7,Analysis Balanced.  Faucet on discharge. Q=600 GPM,28.4347556,-99.7643222,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,184,mg/L,
7734606,Dimmit,124CRRZ,673,5/15/2002,1601,1,1,23,7,Analysis Balanced.  ,28.4347556,-99.7643222,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,139,mg/L,
7734606,Dimmit,124CRRZ,673,5/16/2006,925,1,1,24,7,Analysis Balanced.  collected from faucet at well,28.4347556,-99.7643222,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,142,mg/L,
7734606,Dimmit,124CRRZ,673,7/15/2010,1127,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.4347556,-99.7643222,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,142,mg/L,
7734606,Dimmit,124CRRZ,673,5/2/2018,1645,1,1,23,7,Analysis Balanced.  faucet at well; pumping time 16:20,28.4347556,-99.7643222,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,115,mg/L,
7734702,Dimmit,124CRRZ,600,4/16/1998,1107,1,1,23,7,Analysis Balanced.  ,28.395,-99.8405556,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,91.8,mg/L,
7735403,Dimmit,124CRRZ,706,9/24/1990,1400,1,1,1,7,Analysis Balanced.  ,28.448889,-99.743611,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,188,mg/L,
7735601,Dimmit,124CRRZ,1050,9/24/1990,1520,1,1,1,7,Analysis Balanced.  ,28.435556,-99.662223,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,87,mg/L,
7735802,Dimmit,124CRRZ,1300,9/27/1990,1620,1,1,1,7,Analysis Balanced.  ,28.399167,-99.690834,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,1057,mg/L,
7735802,Dimmit,124CRRZ,1300,4/15/1998,1329,1,1,23,7,Analysis Balanced.  ,28.399167,-99.690834,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,352,mg/L,
7735802,Dimmit,124CRRZ,1300,5/15/2002,1212,1,1,23,7,Analysis Balanced.  ,28.399167,-99.690834,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,953,mg/L,
7735802,Dimmit,124CRRZ,1300,6/2/2006,1300,1,1,24,7,Analysis Balanced.  installed faucet at disch pipe,28.399167,-99.690834,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,200,mg/L,
7737102,Dimmit,124CRRZ,1755,9/20/1990,0,1,1,1,7,Analysis Balanced.  ,28.461945,-99.492222,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,61,mg/L,
7737202,Dimmit,124CRRZ,1830,9/20/1990,1400,1,1,1,7,Analysis Balanced.  ,28.482778,-99.435,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,62,mg/L,
7737501,Dimmit,124CRRZ,2065,9/20/1990,1100,1,1,1,7,Analysis Balanced.  ,28.453334,-99.425555,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,822,mg/L,
7737501,Dimmit,124CRRZ,2065,5/29/2002,1532,1,1,23,7,Analysis Balanced.  ,28.453334,-99.425555,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,770,mg/L,
7737501,Dimmit,124CRRZ,2065,5/18/2006,1500,1,1,24,7,Analysis Balanced.  faucet before pressure tank,28.453334,-99.425555,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,775,mg/L,
7741201,Dimmit,124CRRZ,,9/18/1990,1625,1,1,1,7,Analysis Balanced.  ,28.344722,-99.938056,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,82,mg/L,
7741401,Dimmit,124CZWX,375,4/9/1998,1235,1,1,23,7,Analysis Balanced.  ,28.313612,-99.968333,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,314,mg/L,
7742801,Dimmit,124CRRZ,1374,9/20/1990,1301,1,1,1,7,Analysis Balanced.  ,28.2555556,-99.8147222,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,72,mg/L,
7742801,Dimmit,124CRRZ,1374,4/15/1998,1509,1,1,23,7,Analysis Balanced.  ,28.2555556,-99.8147222,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,66.1,mg/L,
7742801,Dimmit,124CRRZ,1374,5/16/2002,1506,1,1,23,7,Analysis Balanced.  ,28.2555556,-99.8147222,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,67.1,mg/L,
7744101,Dimmit,124CRRZ,1200,9/26/1990,1200,1,1,1,7,Analysis Balanced.  ,28.3519444,-99.5988889,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,125,mg/L,
7744106,Dimmit,124CRRZ,1253,9/17/1997,1140,1,1,23,7,Analysis Balanced.  Faucet on discharge. Q=300 GPM,28.345556,-99.622778,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,98.4,mg/L,
7744106,Dimmit,124CRRZ,1253,5/16/2002,1402,1,1,23,7,Analysis Balanced.  ,28.345556,-99.622778,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,109,mg/L,
7744106,Dimmit,124CRRZ,1253,5/18/2006,900,1,1,24,7,Analysis Unbalanced.  collected from faucet at well,28.345556,-99.622778,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,128,mg/L,
7745602,Dimmit,124CRRZ,2248,9/18/1997,1050,1,1,23,7,Analysis Balanced.  ,28.312223,-99.407501,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,100,mg/L,
7745602,Dimmit,124CRRZ,2248,5/15/2002,1346,1,1,23,7,Analysis Balanced.  ,28.312223,-99.407501,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,111,mg/L,
7745602,Dimmit,124CRRZ,2248,5/18/2006,1025,1,1,24,7,Analysis Balanced.  collected from faucet at well,28.312223,-99.407501,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,112,mg/L,
7750201,Dimmit,124CRRZ,1381,5/24/1994,1300,1,1,1,7,Analysis Balanced.  ,28.213056,-99.829722,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,63,mg/L,
5864903,Fayette,124CRRZ,1800,4/8/1998,1300,1,1,23,7,Analysis Balanced.  ,30.028333,-97.025555,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,168,mg/L,
5864903,Fayette,124CRRZ,1800,6/12/2002,1512,1,1,23,7,Analysis Balanced.  ,30.028333,-97.025555,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,146,mg/L,
5864903,Fayette,124CRRZ,1800,6/14/2006,1005,1,1,24,7,Analysis Balanced.  ,30.028333,-97.025555,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,132,mg/L,
6715606,Fayette,124CRRZ,2005,7/22/2014,1212,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,29.8300639,-97.1535306,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,13.7,mg/L,
6715606,Fayette,124CRRZ,2005,7/30/2020,1535,1,1,23,7,Analysis Balanced.  ,29.8300639,-97.1535306,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,14.5,mg/L,
6716404,Fayette,124CRRZ,2000,4/30/1998,1400,1,1,23,7,Analysis Balanced.  ,29.808889,-97.107223,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,74,mg/L,
6716404,Fayette,124CRRZ,2000,6/13/2002,1133,1,1,23,7,Analysis Balanced.  ,29.808889,-97.107223,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,73.3,mg/L,
1754903,Franklin,124WLCX,20,6/10/1998,930,1,1,23,7,Analysis Balanced.  ,33.1425,-95.261389,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,49.6,mg/L,
1754903,Franklin,124WLCX,20,6/17/2002,1325,1,1,23,7,Analysis Balanced.  ,33.1425,-95.261389,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,9.38,mg/L,
1763501,Franklin,124WLCX,440,5/24/2006,1150,1,1,24,7,Analysis Balanced.  ,33.0484556,-95.2054417,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,7,mg/L,
1763501,Franklin,124WLCX,440,5/12/2010,940,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,33.0484556,-95.2054417,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,6.5,mg/L,
1763501,Franklin,124WLCX,440,8/19/2014,1115,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,33.0484556,-95.2054417,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,6.2,mg/L,
1763501,Franklin,124WLCX,440,8/1/2018,1425,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,33.0484556,-95.2054417,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,5.74,mg/L,
1763705,Franklin,124WLCX,460,3/16/1993,1330,1,1,1,7,Analysis Balanced.  ,33.008612,-95.216112,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,5,mg/L,
1763705,Franklin,124WLCX,460,6/9/1998,1355,1,1,23,7,Analysis Balanced.  ,33.008612,-95.216112,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,4.46,mg/L,
1763705,Franklin,124WLCX,460,5/23/2002,1110,1,1,23,7,Analysis Balanced.  ,33.008612,-95.216112,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,4.33,mg/L,
3825105,Freestone,124WLCX,545,3/26/1998,1540,1,1,23,7,Analysis Balanced.  ,31.6225,-95.961389,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,23.4,mg/L,
3825105,Freestone,124WLCX,545,7/25/2002,1415,1,1,23,7,Analysis Balanced.  ,31.6225,-95.961389,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,23.3,mg/L,
3907604,Freestone,124WLCX,333,7/5/2005,1530,1,1,23,7,Analysis Balanced.  Faucet on wellhead.,31.941667,-96.154167,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,45.8,mg/L,
3907604,Freestone,124WLCX,333,7/29/2010,930,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.941667,-96.154167,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,45,mg/L,
3907604,Freestone,124WLCX,333,6/10/2014,930,1,1,23,7,Analysis Unbalanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.941667,-96.154167,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,42.7,mg/L,
3915812,Freestone,124WLCX,500,9/14/1998,1345,1,1,23,7,Analysis Balanced.  ,31.7725,-96.207778,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,15.5,mg/L,
3915812,Freestone,124WLCX,500,9/11/2002,920,1,1,23,7,Analysis Balanced.  ,31.7725,-96.207778,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,8.98,mg/L,
3915813,Freestone,124WLCX,460,7/8/2005,1210,1,1,23,7,Analysis Balanced.  Faucet on wellhead.,31.771667,-96.203889,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,33.8,mg/L,
3922412,Freestone,124WLCX,280,10/5/1998,1345,1,1,23,7,Analysis Balanced.  ,31.6805556,-96.3530556,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,46.4,mg/L,
3922412,Freestone,124WLCX,280,9/10/2002,920,1,1,23,7,Analysis Balanced.  ,31.6805556,-96.3530556,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,44.1,mg/L,
3922513,Freestone,124WLCX,340,7/12/2005,1330,1,1,23,7,Analysis Balanced.  Faucet on discharge,31.6776,-96.3308833,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,44.3,mg/L,
3922513,Freestone,124WLCX,340,8/26/2010,1010,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.6776,-96.3308833,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,43.1,mg/L,
3922513,Freestone,124WLCX,340,6/10/2014,1040,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.6776,-96.3308833,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,42.2,mg/L,
3922513,Freestone,124WLCX,340,6/28/2018,1220,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.6776,-96.3308833,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,41.5,mg/L,
3922907,Freestone,124WLCX,680,9/11/2002,1120,1,1,23,7,Analysis Balanced.  ,31.635556,-96.261112,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,10.1,mg/L,
3923104,Freestone,124WLCX,525,7/11/2005,1340,1,1,23,7,Analysis Balanced.  Faucet on wellhead.,31.736945,-96.210834,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,27.6,mg/L,
3923303,Freestone,124WLCX,726,3/26/1998,1015,1,1,23,7,Analysis Balanced.  ,31.721944,-96.160001,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,13.7,mg/L,
3923303,Freestone,124WLCX,726,7/25/2002,1603,1,1,23,7,Analysis Balanced.  ,31.721944,-96.160001,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,13.7,mg/L,
3923315,Freestone,124WLCX,700,7/12/2005,1100,1,1,23,7,Analysis Balanced.  Faucet on wellhead.,31.727778,-96.1275,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,8.86,mg/L,
3923508,Freestone,124WLCX,598,9/12/2002,915,1,1,23,7,Analysis Balanced.  ,31.668333,-96.195,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,26.2,mg/L,
3923606,Freestone,124QNCT,706,9/12/2002,1105,1,1,23,7,Analysis Balanced.  ,31.674444,-96.159445,941,"CHLORIDE, DISSOLVED (MG/L AS CL)",,9.53,mg/L,
